Producto ID;Numero Producto;Producto Sub Categoria ID;Nombre Producto
1781;06.1.1;11.06.11.1;Coach- single ticket- approx. 150 km
1782;06.1.1;11.06.11.1;Coach- single ticket- approx. 35 km
1783;06.1.1;11.06.11.1;Coach- single ticket- approx. 350 km
1784;06.1.1;11.06.11.1;Coach- single ticket- approx. 50 km
1785;06.1.1;11.06.11.1;Taxi- 7 km- working day
1786;06.1.2;11.06.12.1;Taxi- called by phone- Saturday night
1787;06.1.2;11.06.12.1;Taxi- called by phone- working day
1788;06.1.2;11.06.12.1;Taxi- Saturday night
1789;06.1.2;11.06.12.1;Urban road transport- multi-trip ticket with change - several transport types
1790;06.1.2;11.06.12.1;Urban road transport- personal annual ticket
1791;06.1.2;11.06.12.1;Urban road transport- personal monthly ticket - several transport types
1792;06.1.2;11.06.12.1;Urban road transport- personal monthly ticket - single transport type
1793;06.1.2;11.06.12.1;Urban road transport- single ticket with change - several transport types
1794;06.1.2;11.06.12.1;Urban road transport- single ticket- without change
1795;06.1.2;11.06.12.1;Urban road transport- transferable monthly ticket - several transport types
1796;06.1.2;11.06.12.1;Flight- Domestic - return ticket- 2 x approx. 250 km
1797;06.1.2;11.06.12.1;Flight- Domestic - return ticket- 2 x approx. 500 km
1798;06.1.2;11.06.12.1;Flight- Intercontinental - Bangkok- return ticket
1799;06.1.2;11.06.12.1;Flight- Intercontinental - Mexico City- return ticket
1800;06.1.2;11.06.12.1;Flight- Intercontinental - New York- return ticket
1801;06.1.2;11.06.12.1;Flight- Intercontinental - Sydney- return ticket
1802;06.1.2;11.06.12.1;Flight- Intercontinental - Tokyo- return ticket
1803;06.1.2;11.06.12.1;Flight- Intercontinental - Toronto- return ticket
1804;06.1.2;11.06.12.1;Flight- International - Amsterdam- return ticket
1805;06.1.3;11.06.13.1;Flight- International - Barcelona- return ticket
1806;06.1.3;11.06.13.1;Flight- International - Berlin- return ticket
1807;06.1.3;11.06.13.1;Flight- International - London- return ticket
1808;06.1.3;11.06.13.1;Flight- International - Munich- return ticket
1809;06.1.3;11.06.13.1;Flight- International - Paris- return ticket
1810;06.1.3;11.06.13.1;Flight- International - Rome- return ticket
1811;06.1.3;11.06.13.1;Flight- International - Stockholm- return ticket
1812;06.1.3;11.06.13.1;Flight- International - Vienna- return ticket
1813;06.1.3;11.06.13.1;Low-cost carrier - Domestic- 500 km- one-way ticket
1814;06.1.3;11.06.13.1;Low-cost carrier - Flight to Barcelona- International- one-way ticket
1815;06.1.3;11.06.13.1;Low-cost carrier - Flight to Berlin- International- one-way ticket
1816;06.1.3;11.06.13.1;Low-cost carrier - Flight to Cologne/Bonn- International- one-way ticket
1817;06.1.3;11.06.13.1;Low-cost carrier - Flight to Dublin- International- one-way ticket
1818;06.1.3;11.06.13.1;Low-cost carrier - Flight to London- International- one-way ticket
1819;06.1.3;11.06.13.1;Low-cost carrier - Flight to Milan- International - one-way ticket
1820;06.1.3;11.06.13.1;Low-cost carrier - Flight to Paris- International- one-way ticket
1821;06.2.1;11.06.21.1;Low-cost carrier - Flight to Rome- International- one-way ticket
1822;06.2.1;11.06.21.1;Passenger transport by sea and inland waterway- 10 km
1823;06.2.1;11.06.21.1;Passenger transport by sea and inland waterway- 30 - 70 km
1824;06.2.1;11.06.21.1;Passenger transport by sea and inland waterway- 80 - 140 km- express
1825;06.2.1;11.06.21.1;Left luggage locker- 8 h
1826;06.2.1;11.06.21.1;Left luggage office- 8 h
1827;06.2.1;11.06.21.1;Removal service- 2 workers- hourly charge
1828;06.2.1;11.06.21.1;Removal- 2 workers- without dismantling and assembling- total service
1829;06.2.1;11.06.21.1;Removal- 3 workers- with dismantling and assembling- total service
1830;06.2.1;11.06.21.1;Self storage of 10 m3- 1 month
1831;06.2.1;11.06.21.1;Postage of a letter- domestic
1832;06.2.1;11.06.21.1;Postage of a letter- EU- priority
1833;06.2.1;11.06.21.1;Postage of a letter- USA- priority
1834;06.2.1;11.06.21.1;Postage of a parcel- domestic- home delivery- standard
1835;06.2.1;11.06.21.1;Postage of a parcel- EU- home delivery- priority
1836;06.2.1;11.06.21.1;Postage of a picture-postcard- EU
1837;06.2.1;11.06.21.1;Postage of a registered letter- domestic- standard
1838;06.2.1;11.06.21.1;Basic fee- fixed telephone line- monthly
1839;06.2.1;11.06.21.1;Classic subscription- fictive monthly costs- mobile calls to mobile
1840;06.2.2;11.06.22.1;Classic subscription- fictive monthly costs- mobile calls to mobile/fixed line
1841;06.2.2;11.06.22.1;Classic subscription- mobile call to fixed line - different provider- peak hours
1842;06.2.2;11.06.22.1;Classic subscription- mobile call to fixed line - same provider- off-peak hours
1843;06.2.2;11.06.22.1;Classic subscription- mobile call to mobile - different provider- off-peak hours
1844;06.2.2;11.06.22.1;Classic subscription- Short Message Service (SMS) - different provider
1845;06.2.2;11.06.22.1;Classic subscription- Short Message Service (SMS) - same provider
1846;06.2.2;11.06.22.1;Household telephone call- international - off-peak hour
1847;06.2.2;11.06.22.1;Household telephone call- local - off-peak hour
1848;06.2.2;11.06.22.1;Household telephone call- local - peak hour
1849;06.2.2;11.06.22.1;Household telephone call- national - to a mobile phone- off-peak
1850;06.2.2;11.06.22.1;Household telephone call- national - to a mobile phone- peak hour
1851;06.2.3;11.06.23.1;Household telephone call- national interurban - off-peak hour
1852;06.2.3;11.06.23.1;Household telephone call- national interurban - peak hour
1853;06.2.3;11.06.23.1;Household telephone call- USA - off-peak hour
1854;06.2.3;11.06.23.1;Internet connection - ADSL- 1 - 1.5 Mbps
1855;06.2.3;11.06.23.1;Internet connection - ADSL- 2 - 3 Mbps
1856;06.2.3;11.06.23.1;Internet connection - ADSL- 20 - 25 Mbps
1857;06.2.3;11.06.23.1;Internet connection - ADSL- 4 - 6 Mbps
1858;06.2.3;11.06.23.1;Internet connection - ADSL- 7 - 10 Mbps
1859;06.2.3;11.06.23.1;Internet connection - Cable line- 1 - 3 Mbps
1860;06.2.3;11.06.23.1;Internet connection - Cable line- 10 - 16 Mbps
1861;06.2.3;11.06.23.1;Internet connection - Cable line- 100 Mbps
1862;06.2.3;11.06.23.1;Internet connection - Cable line- 20 - 30 Mbps
1863;06.2.3;11.06.23.1;Internet connection - Cable line- 4 - 5 Mbps
1864;06.2.3;11.06.23.1;Internet connection - Cable line- 40 - 60 Mbps
1865;06.2.3;11.06.23.1;Internet connection - Cable line- 6 - 8 Mbps
1866;06.2.3;11.06.23.1;Internet connection - Internet café
1867;06.2.3;11.06.23.1;Mobile internet add-on over-the-phone- 1 GB
1868;06.2.3;11.06.23.1;Mobile internet add-on over-the-phone- 10 - 15 MB daily- pre-paid
1869;06.2.3;11.06.23.1;Mobile internet add-on over-the-phone- 100 MB- pre-paid
1870;06.2.3;11.06.23.1;Mobile internet add-on over-the-phone- 500 MB
1871;06.2.3;11.06.23.1;Mobile internet add-on over-the-phone- unlimited
1872;06.2.3;11.06.23.1;Mobile internet connection over PC- 1 - 3 GB
1873;06.2.3;11.06.23.1;Mobile internet connection over PC- 4 - 6 GB
1874;06.2.3;11.06.23.1;Mobile internet connection over PC- unlimited (20 GB and higher)
1875;06.2.3;11.06.23.1;Package - Internet connection ADSL combined with fixed telephone line - double flat
1876;07.1.1;11.07.11.1;Post-paid package- 100 min. and 100 SMS
1877;07.1.1;11.07.11.1;Post-paid package- 1000 min. and 300 SMS
1878;07.1.1;11.07.11.1;Post-paid package- 1000 min. and no SMS
1879;07.1.1;11.07.11.1;Post-paid package- 1000 min.- 500 SMS and 1 GB
1880;07.1.1;11.07.11.1;Post-paid package- 150 min. and no SMS
1881;07.1.1;11.07.11.1;Post-paid package- 300 min. and 100 SMS
1882;07.1.1;11.07.11.1;Post-paid package- 500 min. and 150 SMS
1883;07.1.1;11.07.11.1;Pre-paid card- mobile call to fixed line - different provider- off-peak hours
1884;07.1.1;11.07.11.1;Pre-paid card- mobile call to fixed line - same provider- peak hours
1885;07.1.1;11.07.11.1;Pre-paid card- mobile call to mobile - between 2 biggest providers- peak hours
1886;07.1.1;11.07.11.1;Pre-paid card- mobile call to mobile - different provider- off-peak hours
1887;07.1.1;11.07.11.1;Pre-paid card- mobile call to mobile - same provider- off-peak hours
1888;07.1.1;11.07.11.1;Pre-paid card- mobile call to mobile - same provider- peak hours
1889;07.1.1;11.07.11.1;Prepaid card- Multimedia Messaging Message Service (MMS) - same provider
1890;07.1.1;11.07.11.1;Pre-paid card- Short Message Service (SMS) - different provider
1891;07.1.1;11.07.11.1;Pre-paid card- Short Message Service (SMS) - same provider
1892;07.1.1;11.07.11.1;Blu-ray Disc player- SB1
1893;07.1.1;11.07.11.1;Blu-ray Disc player- SB2
1894;07.1.1;11.07.11.1;Blu-ray Disc player- SB3
1895;07.1.1;11.07.11.1;Blu-ray Disc player- SB4
1896;07.1.1;11.07.11.1;DVD player- SB1
1897;07.1.1;11.07.11.1;DVD player- SB2
1898;07.1.1;11.07.11.1;DVD player- SB3
1899;07.1.1;11.07.11.1;DVD player- SB4
1900;07.1.1;11.07.11.1;DVD recorder- HDD 160 GB- SB1
1901;07.1.1;11.07.11.1;DVD recorder- HDD 160 GB- SB2
1902;07.1.1;11.07.11.1;DVD recorder- HDD 250 GB- SB1
1903;07.1.1;11.07.11.1;DVD recorder- HDD 250 GB- SB2
1904;07.1.1;11.07.11.2;MP3 player- 16 GB- SB
1905;07.1.1;11.07.11.2;MP3 player- 4 GB- SB
1906;07.1.1;11.07.11.2;MP3 player- 64 GB- SB
1907;07.1.1;11.07.11.2;MP3 player- 8 GB- SB1
1908;07.1.1;11.07.11.2;MP3 player- 8 GB- SB2
1909;07.1.1;11.07.11.2;MP3 player- 8 GB- WKB-L
1910;07.1.1;11.07.11.2;Portable DVD player- SB
1911;07.1.1;11.07.11.2;"Television- LCD with LED- 42""- SB"
1912;07.1.1;11.07.11.2;"Television- LCD- 26""- SB1"
1913;07.1.1;11.07.11.2;"Television- LCD- 26""- SB2"
1914;07.1.1;11.07.11.2;"Television- LCD- 26""- SB3"
1915;07.1.1;11.07.11.2;"Television- LCD- 32""- SB1"
1916;07.1.1;11.07.11.2;"Television- LCD- 32""- SB2"
1917;07.1.1;11.07.11.2;"Television- LCD- 32""- SB3"
1918;07.1.1;11.07.11.2;"Television- LCD- 32""- SB4"
1919;07.1.1;11.07.11.2;"Television- LCD- 32""- SB5"
1920;07.1.1;11.07.11.2;"Television- LCD- 40""- SB1"
1921;07.1.1;11.07.11.2;"Television- LCD- 40""- SB2"
1922;07.1.1;11.07.11.3;"Television- LCD- 40""- SB3"
1923;07.1.1;11.07.11.3;"Television- LCD- 40""- SB5"
1924;07.1.1;11.07.11.3;Television- LCD- 40''- SB4
1925;07.1.1;11.07.11.3;"Television- LCD- 42""- SB1"
1926;07.1.1;11.07.11.3;"Television- LCD- 42""- SB2"
1927;07.1.1;11.07.11.3;Bridge camera- SB
1928;07.1.1;11.07.11.3;Camcorder- DVD- SB
1929;07.1.1;11.07.11.3;Camcorder- HDD- SB1
1930;07.1.1;11.07.11.3;Camcorder- HDD- SB2
1931;07.1.1;11.07.11.3;Camcorder- HDD- SB3
1932;07.1.1;11.07.11.3;Camcorder- HDD- SB4
1933;07.1.1;11.07.11.3;Camcorder- HDD- SB5
1934;07.1.1;11.07.11.3;Camcorder- HDD- SB6
1935;07.1.1;11.07.11.3;Camcorder- MiniDV- SB
1936;07.1.1;11.07.11.3;Digital compact camera- SB1
1937;07.1.1;11.07.11.3;Digital compact camera- SB2
1938;07.1.1;11.07.11.3;Digital compact camera- SB3
1939;07.1.1;11.07.11.3;Digital compact camera- SB3
1940;07.1.1;11.07.11.3;Single Lens Reflex camera- SB1
1941;07.1.1;11.07.11.3;Single Lens Reflex camera- SB2
1942;07.1.1;11.07.11.3;Antivirus- SB1
1943;07.1.1;11.07.11.3;Antivirus- SB2
1944;07.1.1;11.07.11.3;Antivirus- SB3
1945;07.1.1;11.07.11.3;Antivirus- SB3
1946;07.1.1;11.07.11.4;Desktop PC- custom made
1947;07.1.1;11.07.11.4;Desktop PC- SB1
1948;07.1.1;11.07.11.4;Desktop PC- SB2
1949;07.1.1;11.07.11.4;Desktop PC- SB3
1950;07.1.1;11.07.11.4;Desktop PC- SB4
1951;07.1.1;11.07.11.4;Desktop PC- SB5
1952;07.1.1;11.07.11.4;Desktop PC- SB6
1953;07.1.1;11.07.11.4;External hard drive- SB
1954;07.1.1;11.07.11.4;GPS car navigation system- SB
1955;07.1.1;11.07.11.4;Laptop computer- netbook- SB1
1956;07.1.1;11.07.11.4;Laptop computer- netbook- SB2
1957;07.1.1;11.07.11.4;Laptop computer- SB1
1958;07.1.1;11.07.11.4;Laptop computer- SB10
1959;07.1.1;11.07.11.4;Laptop computer- SB2
1960;07.1.1;11.07.11.4;Laptop computer- SB3
1961;07.1.1;11.07.11.4;Laptop computer- SB4
1962;07.1.1;11.07.11.4;Laptop computer- SB5
1963;07.1.1;11.07.11.4;Laptop computer- SB6
1964;07.1.1;11.07.11.5;Laptop computer- SB7
1965;07.1.1;11.07.11.5;Laptop computer- SB8
1966;07.1.1;11.07.11.5;Laptop computer- SB9
1967;07.1.1;11.07.11.5;Laptop computer- WKB-M
1968;07.1.1;11.07.11.5;"Monitor- Full HD- 22""- SB1"
1969;07.1.1;11.07.11.5;"Monitor- Full HD- 22""- SB2"
1970;07.1.2;11.07.12.1;"Monitor- Full HD- 22""- SB3"
1971;07.1.2;11.07.12.1;"Monitor- Full HD- 23""- SB"
1972;07.1.2;11.07.12.1;"Monitor- TFT- 19""- WKB-L"
1973;07.1.2;11.07.12.1;"Monitor- TFT- 20""- SB"
1974;07.1.2;11.07.12.1;"Monitor- TFT- 22""- SB"
1975;07.1.2;11.07.12.1;Office Suite- SB1
1976;07.1.2;11.07.12.1;Office Suite- SB2
1977;07.1.2;11.07.12.1;Operating System- full version- SB
1978;07.1.2;11.07.12.1;Operating System- upgrade- SB
1979;07.1.2;11.07.12.1;Photo editing software- SB
1980;07.1.2;11.07.12.1;Printer- ink-jet- all-in-one- SB1
1981;07.1.2;11.07.12.1;Printer- ink-jet- all-in-one- SB2
1982;07.1.2;11.07.12.1;Printer- laser- B/W- SB1
1983;07.1.2;11.07.12.1;Printer- laser- B/W- SB2
1984;07.1.2;11.07.12.1;Printer- laser- colour- SB
1985;07.1.2;11.07.12.1;Live concert DVD- Top 5
1986;07.1.3;11.07.13.1;Movie DVD- specified title 1
1987;07.1.3;11.07.13.1;Movie DVD- specified title 2
1988;07.1.3;11.07.13.1;Movie DVD- specified title 3
1989;07.1.3;11.07.13.1;Movie DVD- Top 5
1990;07.1.3;11.07.13.1;Music CD - Pop- specified title
1991;07.1.3;11.07.13.1;Music CD - Pop- Top 5
1992;07.1.3;11.07.13.1;Blank CD-R- cakebox- WKB
1993;07.1.3;11.07.13.1;Blank CD-R- slimcase- WKB
1994;07.1.3;11.07.13.1;Blank DVD (R)- cakebox- WKB
1995;07.1.3;11.07.13.1;Blank DVD (R)- slimcase- WKB
1996;07.1.3;11.07.13.1;Blank DVD (RW)- rewritable- WKB
1997;07.1.3;11.07.13.1;SDHC memory card- 8 GB- WKB
1998;07.2.1;11.07.21.1;USB stick- 4 GB- WKB
1999;07.2.1;11.07.21.1;PC technician- back-up of data- hourly rate
2000;07.2.1;11.07.21.1;PC technician- replacement of power supply (desktop PC)- total service
2001;07.2.1;11.07.21.1;PC technician- set up of wifi network at home- total service
2002;07.2.1;11.07.21.1;TV (LCD) technician- authorised (SB)- hourly rate
2003;07.2.1;11.07.21.1;Baby toy- SB
2004;07.2.1;11.07.21.1;Board game- specified title
2005;07.2.1;11.07.21.1;Board game- specified title
2006;07.2.1;11.07.21.1;Card game- specified title
2007;07.2.1;11.07.21.1;Construction toy- SB1
2008;07.2.1;11.07.21.1;Construction toy- SB2
2009;07.2.1;11.07.21.1;Doll- SB1
2010;07.2.1;11.07.21.1;Doll- SB2
2011;07.2.1;11.07.21.1;Game console- SB1
2012;07.2.1;11.07.21.1;Game console- SB2
2013;07.2.1;11.07.21.1;Game console- SB3
2014;07.2.1;11.07.21.1;Game console- SB4
2015;07.2.1;11.07.21.1;Game console- SB4
2016;07.2.1;11.07.21.1;PC game- specified title 1
2017;07.2.1;11.07.21.1;PC game- specified title 2
2018;07.2.1;11.07.21.1;PC game- specified title 3
2019;07.2.2;11.07.22.1;PC game- specified title 4
2020;07.2.2;11.07.22.1;Soft toy- SB1
2021;07.2.2;11.07.22.1;Soft toy- SB2
2022;07.2.2;11.07.22.1;Soft Toy- teddy bear- WKB
2023;07.2.3;11.07.23.1;Toy car- SB
2024;07.2.3;11.07.23.1;Toy- SB
2025;07.2.3;11.07.23.1;Video game- PlayStation 2- specified title
2026;07.2.3;11.07.23.1;Video game- PlayStation 3- specified title
2027;07.2.3;11.07.23.1;Video game- PlayStation 3- Top 5
2028;07.2.3;11.07.23.1;Video game- PSP(go)- specified title
2029;07.2.3;11.07.23.1;Video game- Wii- specified title
2030;07.2.3;11.07.23.1;Video game- Xbox 360- specified title
2031;07.2.3;11.07.23.1;Video game- Xbox 360- Top 5
2032;07.2.3;11.07.23.1;Badminton racket- SB
2033;07.2.3;11.07.23.1;Basketball- SB
2034;07.2.3;11.07.23.1;Football boots- SB1
2035;07.2.3;11.07.23.1;Football boots- SB2
2036;07.2.3;11.07.23.1;Football boots- SB3
2037;07.2.3;11.07.23.1;Football boots- SB4
2038;07.2.3;11.07.23.1;Football- SB
2039;07.2.3;11.07.23.1;Golfballs- multipack- SB
2040;07.2.3;11.07.23.1;Sport bag- BL
2041;07.2.3;11.07.23.1;Sport bag- SB
2042;07.2.3;11.07.23.1;Swimming goggles- SB
2043;07.2.3;11.07.23.1;Table tennis racket- WKB
2044;07.2.4;11.07.24.1;Tennis balls- multipack- SB1
2045;07.2.4;11.07.24.1;Tennis balls- multipack- SB2
2046;07.2.4;11.07.24.1;Tennis racket- SB1
2047;07.2.4;11.07.24.1;Tennis racket- SB2
2048;07.2.4;11.07.24.1;Tennis racket- SB3
2049;07.2.4;11.07.24.1;Tennis racket- SB4
2050;07.2.4;11.07.24.1;Fertilizer- liquid- WKB
2051;07.2.4;11.07.24.1;Fertilizer- sticks- SB
2052;07.2.4;11.07.24.1;Flower planter- rectangular- synthetic
2053;07.2.4;11.07.24.1;Flower pot- terracotta
2054;07.2.4;11.07.24.1;Flower- fresh bunch of roses- non-specialised shop
2055;07.2.4;11.07.24.1;Flower- fresh bunch of roses- specialised shop
2056;07.3.1;11.07.31.1;Flower- gerbera- sold individually
2057;07.3.1;11.07.31.1;Flower- petunia (Petunia Grandiflora)- set
2058;07.3.1;11.07.31.1;Flower- rose- sold individually
2059;07.3.1;11.07.31.1;Outdoor plant- thuja (Thuja occidentalis)
2060;07.3.1;11.07.31.1;Plant- yucca palm tree
2061;07.3.1;11.07.31.1;Soil for indoor plants- WKB
2062;07.3.1;11.07.31.1;Cat food- dried- WKB-M/L
2063;07.3.1;11.07.31.1;Cat food- pouches- multipack- SB
2064;07.3.1;11.07.31.1;Cat food- tin- BL
2065;07.3.1;11.07.31.1;Cat food- tin- SB
2066;07.3.1;11.07.31.1;Cat food- tin- WKB-M/L
2067;07.3.1;11.07.31.1;Dog food- dried- SB
2068;07.3.1;11.07.31.1;Dog food- dried- WKB-H
2069;07.3.1;11.07.31.1;Dog food- tin or plastic- SB
2070;07.3.1;11.07.31.1;Dog food- WKB-M/L
2071;07.3.1;11.07.31.1;Dog leash- retractable- SB
2072;07.3.1;11.07.31.1;Fish
2073;07.3.1;11.07.31.1;Pet bowl- BL
2074;07.3.2;11.07.32.1;Transport carrier- WKB
2075;07.3.2;11.07.32.1;Veterinary service- castration of a cat
2076;07.3.2;11.07.32.1;Veterinary service- inoculation of a dog
2077;07.3.2;11.07.32.1;Veterinary service- micro-chipping of a dog
2078;07.3.2;11.07.32.1;Ballet class- 1 lesson
2079;07.3.2;11.07.32.1;Bowling lane- 1 game
2080;07.3.2;11.07.32.1;Bowling lane- hourly rate
2081;07.3.2;11.07.32.1;Fitness centre- renewal of annual subscription
2082;07.3.2;11.07.32.1;Fitness centre- renewal of monthly subscription
2083;07.3.2;11.07.32.1;Go-Karting- indoor or outdoor- 1 session
2084;07.3.2;11.07.32.1;Greenfee- private golf course- 18 holes- 1 game
2085;07.3.2;11.07.32.1;Horseback riding- group lesson- hourly rate
2086;07.3.2;11.07.32.1;Horseback riding- personalised lesson- hourly rate
2087;07.3.2;11.07.32.1;Men's basketball game- ticket
2088;07.3.2;11.07.32.1;Piano lesson for a beginner- 1 lesson
2089;07.3.2;11.07.32.1;Pool billiard- hourly rate
2090;07.3.2;11.07.32.1;Salsa dancing class for beginners- 1 lesson
2091;07.3.2;11.07.32.1;Squash indoor court- hourly rate
2092;07.3.2;11.07.32.1;Tennis indoor court- hourly rate
2093;07.3.3;11.07.33.1;Tennis outdoor court- hourly rate
2094;07.3.3;11.07.33.1;Developing colour film 36 prints- specialised shop
2095;07.3.3;11.07.33.1;Digital photo print- internet service
2096;07.3.3;11.07.33.1;Digital photo print- specialised shop
2097;07.3.3;11.07.33.1;Digital photo print- supermarket
2098;07.3.3;11.07.33.1;Photos for passport and alike- self-service
2099;07.3.3;11.07.33.1;Photos for passport- specialised shop
2100;07.3.3;11.07.33.1;Analogue cable TV- renewal of monthly subscription
2101;07.3.3;11.07.33.1;Cinema ticket- reduced
2102;07.3.3;11.07.33.1;Cinema ticket- Saturday
2103;07.3.3;11.07.33.1;Cinema ticket- Saturday- 3D
2104;07.3.3;11.07.33.1;Digital cable TV- renewal of monthly subscription
2105;07.3.3;11.07.33.1;Licence for radio and television
2106;07.3.3;11.07.33.1;Musical ticket
2107;07.3.3;11.07.33.1;Pay TV-  Pay-per-view movie
2108;07.3.3;11.07.33.1;Rental- movie DVD
2109;07.3.3;11.07.33.1;Theatre ticket
2110;07.3.3;11.07.33.1;Zoo- daily ticket
2111;07.3.3;11.07.33.1;Comics- specified series
2112;07.3.3;11.07.33.1;Dictionary- large type- WKB
2113;07.3.3;11.07.33.1;Dictionary- SB
2114;07.3.3;11.07.33.1;Fiction books- hardcover/softcover- Top 10
2115;07.3.3;11.07.33.1;Fiction books- pocket book- Top 10
2116;07.3.3;11.07.33.1;Novel- hardcover/softcover- specified title 1
2117;07.3.3;11.07.33.1;Novel- hardcover/softcover- specified title 2
2118;07.3.3;11.07.33.1;Novel- hardcover/softcover- specified title 3
2119;07.3.4;11.07.34.1;Novel- hardcover/softcover- specified title 4
2120;07.3.4;11.07.34.1;Novel- hardcover/softcover- specified title 5
2121;07.3.4;11.07.34.1;Novel- hardcover/softcover- specified title 6
2122;07.3.6;11.07.36.1;Novel- pocket book- specified title 1
2123;07.3.6;11.07.36.1;Novel- pocket book- specified title 2
2124;07.3.6;11.07.36.1;Novel- pocket book- specified title 3
2125;07.3.6;11.07.36.1;Novel- pocket book- specified title 4
2126;07.3.6;11.07.36.1;Novel- pocket book- specified title 5
2127;07.3.6;11.07.36.1;Pocket dictionary- WKB
2128;08.1.1;11.08.11.1;Travel Guide- SB1
2129;08.1.1;11.08.11.1;Travel Guide- SB2
2130;08.1.1;11.08.11.1;Daily newspaper- annual subscription- 6 days a week- top sellers
2131;08.1.1;11.08.11.1;Daily newspaper- annual subscription- 7 days a week- top sellers
2132;08.1.1;11.08.11.1;Daily newspaper- sport
2133;08.1.1;11.08.11.1;Daily newspaper- tabloid
2134;08.1.1;11.08.11.1;Daily newspapers- monthly subscription- 6 days a week- top sellers
2135;08.3.1;11.08.31.1;Daily newspapers- top sellers
2136;08.3.1;11.08.31.1;Magazine- monthly- cars and/or motorbikes
2137;08.3.1;11.08.31.1;Magazine- monthly- computers
2138;08.3.1;11.08.31.1;Magazine- monthly- crosswords
2139;08.3.1;11.08.31.1;Magazine- monthly- housing
2140;08.3.1;11.08.31.1;Magazine- monthly- sewing
2141;08.3.1;11.08.31.1;Magazine- monthly- woman's
2142;08.3.1;11.08.31.1;Magazine- weekly- comic- specified title
2143;08.3.1;11.08.31.1;Magazine- weekly- crosswords
2144;08.3.1;11.08.31.1;Magazine- weekly- gossip
2145;08.3.1;11.08.31.1;Magazine- weekly- news- specified title
2146;08.3.1;11.08.31.1;Magazine- weekly- women's
2147;08.3.1;11.08.31.1;Television guide- weekly
2148;08.3.1;11.08.31.1;Adhesive tape- SB
2149;08.3.1;11.08.31.1;Ball-point pen- SB
2150;08.3.1;11.08.31.1;Ball-point pen- WKB
2151;08.3.1;11.08.31.1;Eraser for pencil- WKB
2152;08.3.1;11.08.31.1;File- 7cm
2153;08.3.1;11.08.31.1;Highlighter pen- WKB
2154;08.3.1;11.08.31.1;Memostickers (post-it notes)- SB
2155;08.3.1;11.08.31.1;Notebook- A5
2156;08.3.1;11.08.31.1;Paper for multiple purposes
2157;08.3.1;11.08.31.1;Paper glue- stick- WKB
2158;08.3.1;11.08.31.1;Paper glue- WKB
2159;08.3.1;11.08.31.1;Pencil sharpener- BL
2160;08.3.1;11.08.31.1;Pencil- SB
2161;08.3.1;11.08.31.1;Pencils- coloured- WKB
2162;08.3.1;11.08.31.1;Picture postcard
2163;08.3.1;11.08.31.1;Refill-pencil- SB
2164;08.3.1;11.08.31.1;Road map- country- SB
2165;08.3.1;11.08.31.1;Road map- country- WKB
2166;08.3.1;11.08.31.1;Road map- Europe- SB
2167;08.3.1;11.08.31.1;Road map- Europe- WKB
2168;08.3.1;11.08.31.1;Ruler- BL
2169;08.3.1;11.08.31.1;Watercolours - for children- WKB
2170;08.3.1;11.08.31.1;Writing pad- A4
2171;08.3.1;11.08.31.1;3 Pizzas- home-delivery
2172;08.3.1;11.08.31.1;All you can eat Asian buffet- self-service restaurant  
2173;08.3.1;11.08.31.1;Apple pie- cold- tea room/coffee house  
2174;08.3.1;11.08.31.1;Baguette-type sandwich- take-away/self-service restaurant 
2175;08.3.1;11.08.31.1;Beef carpaccio- starter- GMC-R 
2176;08.3.1;11.08.31.1;Beef fillet- main course- GMC-R
2177;08.3.1;11.08.31.1;Beef steak- grilled- main course- MODC-R
2178;08.3.1;11.08.31.1;Beef steak- main course- self-service restaurant  
2179;08.3.1;11.08.31.1;"Breaded escalope (""Wiener Schnitzel"")- veal- main course- GMC-R "
2180;08.3.1;11.08.31.1;Breaded escalope- pork/chicken/turkey- main course- GMC-R
2181;08.3.1;11.08.31.1;Breaded escalope- pork/chicken/turkey- main course- MODC-R
2182;08.3.1;11.08.31.1;Caesar Salad- main course- GMC-R 
2183;08.3.1;11.08.31.1;Chicken curry- main course- GMC-R
2184;08.3.1;11.08.31.1;Chicken curry- main course- MODC-R
2185;08.3.1;11.08.31.1;Chicken filet- with cream sauce- main course- MODC-R
2186;08.3.1;11.08.31.1;Chicken fillet- grilled or roasted- main course- GMC-R 
2187;08.3.1;11.08.31.1;Chicken Korma- main course- GMC-R
2188;08.3.1;11.08.31.1;Chicken Korma- main course- MODC-R
2189;09.1.1;11.09.11.1;Chicken wrap- SB
2190;09.1.1;11.09.11.1;Chicken- 1/4- grilled or roasted- main course- MODC-R
2191;09.1.1;11.09.11.1;Chocolate cake- dessert- GMC-R 
2192;09.1.1;11.09.11.1;Chocolate cake- dessert- MODC-R
2193;09.1.1;11.09.11.1;Chocolate cake- tea room/coffee house
2194;09.1.1;11.09.11.1;"Dough-pie (""Burek"")- take-away"
2195;09.1.1;11.09.11.1;Fajitas- main course- MODC-R
2196;09.1.1;11.09.11.1;"Feta salad (""Greek salad"")- main course- GMC-R"
2197;09.1.1;11.09.11.1;"Feta salad (""Greek salad"")- main course- MODC-R"
2198;09.1.1;11.09.11.1;French fries- SB
2199;09.1.1;11.09.11.1;French fries- street stand
2200;09.1.1;11.09.11.1;Fried calamari/squids- main course- MODC-R
2201;09.1.1;11.09.11.1;Fruit salad (Macedonia)- dessert- MODC-R
